Player ID: 1, Name=Ali, SurName=Arslan, Age=22, Nationality=Turkiye, CurrentTeamID=1, Position=GK, OverallRating=76, Value=178606.37, Wage=7853.5, TechnicalAttributes: Finishing=79, Pass=95, Dribbling=67, Tackle=55, ShotPower=86
Player ID: 216, Name=Ömer, SurName=Yalçın, Age=26, Nationality=Turkiye, CurrentTeamID=15, Position=CM, OverallRating=78, Value=119268.82, Wage=5331.63, TechnicalAttributes: Finishing=84, Pass=60, Dribbling=56, Tackle=92, ShotPower=98
Player ID: 217, Name=Ömer, SurName=Çetin, Age=26, Nationality=Turkiye, CurrentTeamID=15, Position=CM, OverallRating=82, Value=261208.0, Wage=7950.31, TechnicalAttributes: Finishing=90, Pass=90, Dribbling=99, Tackle=50, ShotPower=81
Player ID: 218, Name=Ömer, SurName=Kaya, Age=15, Nationality=Turkiye, CurrentTeamID=15, Position=GK, OverallRating=82, Value=357698.34, Wage=7420.09, TechnicalAttributes: Finishing=89, Pass=84, Dribbling=90, Tackle=60, ShotPower=87
Player ID: 219, Name=Ömer, SurName=Kılıç, Age=24, Nationality=Turkiye, CurrentTeamID=15, Position=GK, OverallRating=58, Value=386481.38, Wage=5891.0, TechnicalAttributes: Finishing=58, Pass=61, Dribbling=50, Tackle=67, ShotPower=56
Player ID: 220, Name=Ömer, SurName=Yavuz, Age=29, Nationality=Turkiye, CurrentTeamID=15, Position=CB, OverallRating=84, Value=264743.97, Wage=7479.42, TechnicalAttributes: Finishing=86, Pass=79, Dribbling=99, Tackle=83, ShotPower=73
Player ID: 221, Name=Ömer, SurName=Demir, Age=34, Nationality=Turkiye, CurrentTeamID=15, Position=CM, OverallRating=68, Value=271599.64, Wage=6954.07, TechnicalAttributes: Finishing=68, Pass=94, Dribbling=68, Tackle=53, ShotPower=57
Player ID: 222, Name=Ömer, SurName=Kaya, Age=34, Nationality=Turkiye, CurrentTeamID=15, Position=GK, OverallRating=80, Value=203274.63, Wage=5223.89, TechnicalAttributes: Finishing=97, Pass=87, Dribbling=53, Tackle=77, ShotPower=90
Player ID: 223, Name=Ömer, SurName=Demir, Age=30, Nationality=Turkiye, CurrentTeamID=15, Position=CB, OverallRating=68, Value=163392.09, Wage=6526.5, TechnicalAttributes: Finishing=50, Pass=79, Dribbling=70, Tackle=89, ShotPower=53
Player ID: 224, Name=Ömer, SurName=Yılmaz, Age=20, Nationality=Turkiye, CurrentTeamID=15, Position=CB, OverallRating=67, Value=381442.15, Wage=6587.94, TechnicalAttributes: Finishing=60, Pass=64, Dribbling=75, Tackle=84, ShotPower=56
Player ID: 225, Name=Ömer, SurName=Acar, Age=28, Nationality=Turkiye, CurrentTeamID=15, Position=ST, OverallRating=69, Value=495460.99, Wage=7546.4, TechnicalAttributes: Finishing=70, Pass=53, Dribbling=81, Tackle=95, ShotPower=50
Player ID: 226, Name=Gökhan, SurName=Demir, Age=29, Nationality=Turkiye, CurrentTeamID=16, Position=GK, OverallRating=74, Value=295166.19, Wage=7565.04, TechnicalAttributes: Finishing=53, Pass=70, Dribbling=74, Tackle=86, ShotPower=90
Player ID: 227, Name=Gökhan, SurName=Kılıç, Age=30, Nationality=Turkiye, CurrentTeamID=16, Position=CB, OverallRating=82, Value=326702.48, Wage=6339.63, TechnicalAttributes: Finishing=51, Pass=94, Dribbling=78, Tackle=93, ShotPower=96
Player ID: 228, Name=Gökhan, SurName=Akman, Age=20, Nationality=Turkiye, CurrentTeamID=16, Position=GK, OverallRating=65, Value=211976.51, Wage=6501.63, TechnicalAttributes: Finishing=72, Pass=54, Dribbling=60, Tackle=82, ShotPower=60
Player ID: 229, Name=Gökhan, SurName=Arslan, Age=24, Nationality=Turkiye, CurrentTeamID=16, Position=ST, OverallRating=77, Value=533882.72, Wage=6171.33, TechnicalAttributes: Finishing=80, Pass=98, Dribbling=58, Tackle=63, ShotPower=86
Player ID: 230, Name=Gökhan, SurName=Koç, Age=22, Nationality=Turkiye, CurrentTeamID=16, Position=GK, OverallRating=66, Value=282967.94, Wage=6900.71, TechnicalAttributes: Finishing=64, Pass=96, Dribbling=51, Tackle=58, ShotPower=63
Player ID: 231, Name=Gökhan, SurName=Kaya, Age=29, Nationality=Turkiye, CurrentTeamID=16, Position=GK, OverallRating=77, Value=513017.31, Wage=6312.52, TechnicalAttributes: Finishing=93, Pass=51, Dribbling=83, Tackle=75, ShotPower=83
Player ID: 232, Name=Gökhan, SurName=Yavuz, Age=15, Nationality=Turkiye, CurrentTeamID=16, Position=GK, OverallRating=82, Value=149281.08, Wage=7069.9, TechnicalAttributes: Finishing=98, Pass=96, Dribbling=86, Tackle=59, ShotPower=72
Player ID: 233, Name=Gökhan, SurName=Şahin, Age=33, Nationality=Turkiye, CurrentTeamID=16, Position=ST, OverallRating=73, Value=157554.09, Wage=7155.35, TechnicalAttributes: Finishing=93, Pass=80, Dribbling=60, Tackle=83, ShotPower=53
Player ID: 234, Name=Gökhan, SurName=Kılıç, Age=15, Nationality=Turkiye, CurrentTeamID=16, Position=ST, OverallRating=73, Value=108867.7, Wage=7885.44, TechnicalAttributes: Finishing=95, Pass=60, Dribbling=82, Tackle=58, ShotPower=70
Player ID: 235, Name=Gökhan, SurName=Öztürk, Age=22, Nationality=Turkiye, CurrentTeamID=16, Position=CM, OverallRating=73, Value=229299.22, Wage=7800.33, TechnicalAttributes: Finishing=61, Pass=60, Dribbling=84, Tackle=98, ShotPower=63
Player ID: 236, Name=Gökhan, SurName=Yalçın, Age=30, Nationality=Turkiye, CurrentTeamID=16, Position=GK, OverallRating=73, Value=398333.28, Wage=6536.2, TechnicalAttributes: Finishing=76, Pass=56, Dribbling=73, Tackle=73, ShotPower=88
Player ID: 237, Name=Gökhan, SurName=Yalçın, Age=24, Nationality=Turkiye, CurrentTeamID=16, Position=CB, OverallRating=83, Value=560652.86, Wage=6584.62, TechnicalAttributes: Finishing=72, Pass=98, Dribbling=83, Tackle=96, ShotPower=67
Player ID: 238, Name=Gökhan, SurName=Yurt, Age=18, Nationality=Turkiye, CurrentTeamID=16, Position=CB, OverallRating=72, Value=173369.14, Wage=7360.98, TechnicalAttributes: Finishing=76, Pass=61, Dribbling=96, Tackle=66, ShotPower=61
Player ID: 239, Name=Gökhan, SurName=Akman, Age=33, Nationality=Turkiye, CurrentTeamID=16, Position=GK, OverallRating=69, Value=364035.59, Wage=6222.67, TechnicalAttributes: Finishing=55, Pass=81, Dribbling=50, Tackle=82, ShotPower=77
Player ID: 240, Name=Gökhan, SurName=Çam, Age=28, Nationality=Turkiye, CurrentTeamID=16, Position=ST, OverallRating=76, Value=579695.71, Wage=6797.52, TechnicalAttributes: Finishing=84, Pass=85, Dribbling=94, Tackle=50, ShotPower=71
Player ID: 241, Name=Bora, SurName=Taş, Age=21, Nationality=Turkiye, CurrentTeamID=17, Position=CM, OverallRating=75, Value=436388.68, Wage=6588.95, TechnicalAttributes: Finishing=88, Pass=84, Dribbling=57, Tackle=62, ShotPower=85
Player ID: 242, Name=Bora, SurName=Kılıç, Age=31, Nationality=Turkiye, CurrentTeamID=17, Position=GK, OverallRating=76, Value=234533.37, Wage=7023.21, TechnicalAttributes: Finishing=89, Pass=52, Dribbling=84, Tackle=87, ShotPower=72
Player ID: 243, Name=Bora, SurName=Koç, Age=28, Nationality=Turkiye, CurrentTeamID=17, Position=CM, OverallRating=85, Value=583320.46, Wage=5687.11, TechnicalAttributes: Finishing=92, Pass=92, Dribbling=87, Tackle=66, ShotPower=89
Player ID: 244, Name=Bora, SurName=Çam, Age=21, Nationality=Turkiye, CurrentTeamID=17, Position=CM, OverallRating=85, Value=186400.96, Wage=7085.27, TechnicalAttributes: Finishing=97, Pass=83, Dribbling=79, Tackle=85, ShotPower=81
Player ID: 245, Name=Bora, SurName=Koç, Age=24, Nationality=Turkiye, CurrentTeamID=17, Position=ST, OverallRating=79, Value=178848.3, Wage=6020.7, TechnicalAttributes: Finishing=54, Pass=90, Dribbling=84, Tackle=99, ShotPower=69
Player ID: 246, Name=Bora, SurName=Yalçın, Age=20, Nationality=Turkiye, CurrentTeamID=17, Position=CM, OverallRating=76, Value=208512.75, Wage=7192.13, TechnicalAttributes: Finishing=58, Pass=90, Dribbling=52, Tackle=97, ShotPower=85
Player ID: 247, Name=Bora, SurName=Demir, Age=33, Nationality=Turkiye, CurrentTeamID=17, Position=CM, OverallRating=73, Value=342750.15, Wage=5408.05, TechnicalAttributes: Finishing=83, Pass=81, Dribbling=83, Tackle=61, ShotPower=61
Player ID: 248, Name=Bora, SurName=Taş, Age=23, Nationality=Turkiye, CurrentTeamID=17, Position=GK, OverallRating=66, Value=428202.61, Wage=5368.23, TechnicalAttributes: Finishing=61, Pass=60, Dribbling=69, Tackle=61, ShotPower=81
Player ID: 249, Name=Bora, SurName=Kılıç, Age=17, Nationality=Turkiye, CurrentTeamID=17, Position=CB, OverallRating=73, Value=198291.15, Wage=7266.87, TechnicalAttributes: Finishing=63, Pass=86, Dribbling=65, Tackle=83, ShotPower=68
Player ID: 250, Name=Bora, SurName=Acar, Age=27, Nationality=Turkiye, CurrentTeamID=17, Position=ST, OverallRating=81, Value=281650.11, Wage=5860.54, TechnicalAttributes: Finishing=57, Pass=93, Dribbling=78, Tackle=95, ShotPower=85
Player ID: 251, Name=Bora, SurName=Demir, Age=28, Nationality=Turkiye, CurrentTeamID=17, Position=GK, OverallRating=77, Value=588530.93, Wage=5534.18, TechnicalAttributes: Finishing=77, Pass=63, Dribbling=68, Tackle=98, ShotPower=79
Player ID: 252, Name=Bora, SurName=Çelik, Age=15, Nationality=Turkiye, CurrentTeamID=17, Position=CB, OverallRating=74, Value=279716.2, Wage=6528.46, TechnicalAttributes: Finishing=57, Pass=99, Dribbling=62, Tackle=66, ShotPower=89
Player ID: 253, Name=Bora, SurName=Çelik, Age=22, Nationality=Turkiye, CurrentTeamID=17, Position=CM, OverallRating=80, Value=529543.59, Wage=7682.81, TechnicalAttributes: Finishing=90, Pass=89, Dribbling=97, Tackle=57, ShotPower=68
Player ID: 254, Name=Bora, SurName=Şahin, Age=33, Nationality=Turkiye, CurrentTeamID=17, Position=CM, OverallRating=72, Value=316917.11, Wage=6947.26, TechnicalAttributes: Finishing=53, Pass=85, Dribbling=62, Tackle=80, ShotPower=83
Player ID: 255, Name=Bora, SurName=Yılmaz, Age=29, Nationality=Turkiye, CurrentTeamID=17, Position=GK, OverallRating=79, Value=403697.06, Wage=5747.94, TechnicalAttributes: Finishing=78, Pass=74, Dribbling=81, Tackle=84, ShotPower=82
Player ID: 256, Name=Mustafa, SurName=Taş, Age=15, Nationality=Turkiye, CurrentTeamID=18, Position=CB, OverallRating=66, Value=251473.19, Wage=7110.79, TechnicalAttributes: Finishing=75, Pass=69, Dribbling=57, Tackle=80, ShotPower=53
Player ID: 257, Name=Mustafa, SurName=Arslan, Age=24, Nationality=Turkiye, CurrentTeamID=18, Position=GK, OverallRating=67, Value=215640.49, Wage=7885.68, TechnicalAttributes: Finishing=93, Pass=50, Dribbling=61, Tackle=57, ShotPower=76
Player ID: 258, Name=Mustafa, SurName=Yurt, Age=23, Nationality=Turkiye, CurrentTeamID=18, Position=GK, OverallRating=73, Value=129964.88, Wage=6430.68, TechnicalAttributes: Finishing=92, Pass=52, Dribbling=90, Tackle=75, ShotPower=56
Player ID: 259, Name=Mustafa, SurName=Yavuz, Age=27, Nationality=Turkiye, CurrentTeamID=18, Position=ST, OverallRating=76, Value=127837.81, Wage=6750.05, TechnicalAttributes: Finishing=77, Pass=83, Dribbling=51, Tackle=85, ShotPower=85
Player ID: 260, Name=Mustafa, SurName=Yavuz, Age=29, Nationality=Turkiye, CurrentTeamID=18, Position=ST, OverallRating=75, Value=575411.77, Wage=5196.83, TechnicalAttributes: Finishing=68, Pass=83, Dribbling=67, Tackle=90, ShotPower=68
Player ID: 261, Name=Mustafa, SurName=Yılmaz, Age=17, Nationality=Turkiye, CurrentTeamID=18, Position=ST, OverallRating=77, Value=461362.3, Wage=6895.95, TechnicalAttributes: Finishing=94, Pass=90, Dribbling=54, Tackle=83, ShotPower=66
Player ID: 262, Name=Mustafa, SurName=Koç, Age=32, Nationality=Turkiye, CurrentTeamID=18, Position=CM, OverallRating=65, Value=372560.66, Wage=6788.37, TechnicalAttributes: Finishing=77, Pass=51, Dribbling=76, Tackle=55, ShotPower=66
Player ID: 263, Name=Mustafa, SurName=Yurt, Age=29, Nationality=Turkiye, CurrentTeamID=18, Position=GK, OverallRating=75, Value=551231.87, Wage=7492.58, TechnicalAttributes: Finishing=75, Pass=56, Dribbling=61, Tackle=89, ShotPower=98
Player ID: 264, Name=Mustafa, SurName=Çam, Age=29, Nationality=Turkiye, CurrentTeamID=18, Position=CM, OverallRating=69, Value=218827.59, Wage=6704.15, TechnicalAttributes: Finishing=64, Pass=72, Dribbling=52, Tackle=65, ShotPower=94
Player ID: 265, Name=Mustafa, SurName=Yurt, Age=19, Nationality=Turkiye, CurrentTeamID=18, Position=GK, OverallRating=85, Value=483816.28, Wage=5865.35, TechnicalAttributes: Finishing=83, Pass=64, Dribbling=92, Tackle=99, ShotPower=87
Player ID: 266, Name=Mustafa, SurName=Çam, Age=33, Nationality=Turkiye, CurrentTeamID=18, Position=CM, OverallRating=75, Value=453683.61, Wage=5918.6, TechnicalAttributes: Finishing=94, Pass=67, Dribbling=77, Tackle=51, ShotPower=88
Player ID: 267, Name=Mustafa, SurName=Yurt, Age=28, Nationality=Turkiye, CurrentTeamID=18, Position=CM, OverallRating=69, Value=156787.4, Wage=6773.85, TechnicalAttributes: Finishing=85, Pass=61, Dribbling=89, Tackle=58, ShotPower=53
Player ID: 268, Name=Mustafa, SurName=Yurt, Age=34, Nationality=Turkiye, CurrentTeamID=18, Position=CM, OverallRating=67, Value=323308.1, Wage=6161.55, TechnicalAttributes: Finishing=58, Pass=84, Dribbling=62, Tackle=59, ShotPower=75
Player ID: 269, Name=Mustafa, SurName=Yurt, Age=30, Nationality=Turkiye, CurrentTeamID=18, Position=ST, OverallRating=68, Value=589710.16, Wage=6879.44, TechnicalAttributes: Finishing=53, Pass=59, Dribbling=79, Tackle=90, ShotPower=63
Player ID: 270, Name=Mustafa, SurName=Şahin, Age=15, Nationality=Turkiye, CurrentTeamID=18, Position=GK, OverallRating=62, Value=341053.48, Wage=6469.47, TechnicalAttributes: Finishing=81, Pass=56, Dribbling=56, Tackle=63, ShotPower=57
Player ID: 271, Name=Melis, SurName=Acar, Age=26, Nationality=Turkiye, CurrentTeamID=19, Position=ST, OverallRating=75, Value=345686.52, Wage=6558.18, TechnicalAttributes: Finishing=56, Pass=96, Dribbling=96, Tackle=51, ShotPower=77
Player ID: 272, Name=Melis, SurName=Yavuz, Age=33, Nationality=Turkiye, CurrentTeamID=19, Position=ST, OverallRating=74, Value=107673.83, Wage=7761.05, TechnicalAttributes: Finishing=68, Pass=62, Dribbling=75, Tackle=86, ShotPower=79
Player ID: 273, Name=Melis, SurName=Akman, Age=20, Nationality=Turkiye, CurrentTeamID=19, Position=ST, OverallRating=77, Value=181466.86, Wage=6073.03, TechnicalAttributes: Finishing=64, Pass=73, Dribbling=86, Tackle=87, ShotPower=77
Player ID: 274, Name=Melis, SurName=Koç, Age=27, Nationality=Turkiye, CurrentTeamID=19, Position=CB, OverallRating=76, Value=468365.38, Wage=5251.49, TechnicalAttributes: Finishing=81, Pass=95, Dribbling=73, Tackle=60, ShotPower=72
Player ID: 275, Name=Melis, SurName=Yalçın, Age=31, Nationality=Turkiye, CurrentTeamID=19, Position=CB, OverallRating=59, Value=285132.24, Wage=6134.16, TechnicalAttributes: Finishing=66, Pass=53, Dribbling=57, Tackle=60, ShotPower=63
Player ID: 276, Name=Melis, SurName=Yalçın, Age=28, Nationality=Turkiye, CurrentTeamID=19, Position=CM, OverallRating=82, Value=346450.07, Wage=6237.51, TechnicalAttributes: Finishing=85, Pass=82, Dribbling=81, Tackle=84, ShotPower=78
Player ID: 277, Name=Melis, SurName=Yılmaz, Age=28, Nationality=Turkiye, CurrentTeamID=19, Position=GK, OverallRating=76, Value=566828.44, Wage=5046.94, TechnicalAttributes: Finishing=93, Pass=66, Dribbling=76, Tackle=53, ShotPower=93
Player ID: 278, Name=Melis, SurName=Akman, Age=24, Nationality=Turkiye, CurrentTeamID=19, Position=CM, OverallRating=74, Value=466004.2, Wage=7159.42, TechnicalAttributes: Finishing=69, Pass=82, Dribbling=76, Tackle=74, ShotPower=69
Player ID: 279, Name=Melis, SurName=Kılıç, Age=27, Nationality=Turkiye, CurrentTeamID=19, Position=CB, OverallRating=76, Value=379096.63, Wage=6974.37, TechnicalAttributes: Finishing=64, Pass=83, Dribbling=76, Tackle=72, ShotPower=89
Player ID: 280, Name=Melis, SurName=Yılmaz, Age=27, Nationality=Turkiye, CurrentTeamID=19, Position=ST, OverallRating=78, Value=257892.3, Wage=6876.55, TechnicalAttributes: Finishing=74, Pass=59, Dribbling=93, Tackle=91, ShotPower=73
Player ID: 281, Name=Melis, SurName=Kaya, Age=29, Nationality=Turkiye, CurrentTeamID=19, Position=CM, OverallRating=73, Value=519097.97, Wage=5324.13, TechnicalAttributes: Finishing=67, Pass=72, Dribbling=95, Tackle=64, ShotPower=68
Player ID: 282, Name=Melis, SurName=Yalçın, Age=34, Nationality=Turkiye, CurrentTeamID=19, Position=GK, OverallRating=76, Value=495512.02, Wage=6779.04, TechnicalAttributes: Finishing=82, Pass=90, Dribbling=50, Tackle=96, ShotPower=64
Player ID: 283, Name=Melis, SurName=Kaya, Age=17, Nationality=Turkiye, CurrentTeamID=19, Position=GK, OverallRating=75, Value=165468.49, Wage=6910.06, TechnicalAttributes: Finishing=99, Pass=73, Dribbling=64, Tackle=83, ShotPower=59
Player ID: 284, Name=Melis, SurName=Koç, Age=21, Nationality=Turkiye, CurrentTeamID=19, Position=CM, OverallRating=71, Value=218089.08, Wage=5701.69, TechnicalAttributes: Finishing=86, Pass=61, Dribbling=68, Tackle=88, ShotPower=54
Player ID: 285, Name=Melis, SurName=Çam, Age=31, Nationality=Turkiye, CurrentTeamID=19, Position=GK, OverallRating=67, Value=587667.67, Wage=5333.71, TechnicalAttributes: Finishing=80, Pass=76, Dribbling=63, Tackle=65, ShotPower=51
Player ID: 286, Name=Selin, SurName=Akman, Age=24, Nationality=Turkiye, CurrentTeamID=20, Position=CB, OverallRating=65, Value=270582.15, Wage=7604.73, TechnicalAttributes: Finishing=84, Pass=56, Dribbling=56, Tackle=68, ShotPower=65
Player ID: 287, Name=Selin, SurName=Taş, Age=28, Nationality=Turkiye, CurrentTeamID=20, Position=GK, OverallRating=77, Value=575498.96, Wage=7983.96, TechnicalAttributes: Finishing=67, Pass=91, Dribbling=65, Tackle=71, ShotPower=92
Player ID: 288, Name=Selin, SurName=Arslan, Age=27, Nationality=Turkiye, CurrentTeamID=20, Position=ST, OverallRating=77, Value=300165.45, Wage=7641.33, TechnicalAttributes: Finishing=88, Pass=63, Dribbling=69, Tackle=86, ShotPower=79
Player ID: 289, Name=Selin, SurName=Öztürk, Age=25, Nationality=Turkiye, CurrentTeamID=20, Position=CB, OverallRating=56, Value=430981.61, Wage=5160.86, TechnicalAttributes: Finishing=52, Pass=63, Dribbling=64, Tackle=51, ShotPower=53
Player ID: 290, Name=Selin, SurName=Arslan, Age=34, Nationality=Turkiye, CurrentTeamID=20, Position=CM, OverallRating=67, Value=279852.91, Wage=5543.64, TechnicalAttributes: Finishing=96, Pass=80, Dribbling=51, Tackle=57, ShotPower=51
Player ID: 291, Name=Selin, SurName=Çam, Age=29, Nationality=Turkiye, CurrentTeamID=20, Position=CM, OverallRating=91, Value=523943.62, Wage=6094.56, TechnicalAttributes: Finishing=97, Pass=96, Dribbling=92, Tackle=71, ShotPower=99
Player ID: 292, Name=Selin, SurName=Yurt, Age=34, Nationality=Turkiye, CurrentTeamID=20, Position=CM, OverallRating=78, Value=440110.57, Wage=5226.48, TechnicalAttributes: Finishing=77, Pass=86, Dribbling=75, Tackle=95, ShotPower=58
Player ID: 293, Name=Selin, SurName=Çelik, Age=15, Nationality=Turkiye, CurrentTeamID=20, Position=GK, OverallRating=73, Value=516581.7, Wage=7051.27, TechnicalAttributes: Finishing=69, Pass=72, Dribbling=72, Tackle=79, ShotPower=77
Player ID: 294, Name=Selin, SurName=Öztürk, Age=15, Nationality=Turkiye, CurrentTeamID=20, Position=GK, OverallRating=66, Value=539274.93, Wage=5132.14, TechnicalAttributes: Finishing=54, Pass=51, Dribbling=91, Tackle=61, ShotPower=73
Player ID: 295, Name=Selin, SurName=Öztürk, Age=22, Nationality=Turkiye, CurrentTeamID=20, Position=GK, OverallRating=65, Value=460799.33, Wage=6295.07, TechnicalAttributes: Finishing=85, Pass=56, Dribbling=67, Tackle=55, ShotPower=65
Player ID: 296, Name=Selin, SurName=Acar, Age=16, Nationality=Turkiye, CurrentTeamID=20, Position=CM, OverallRating=84, Value=313252.95, Wage=6119.91, TechnicalAttributes: Finishing=83, Pass=93, Dribbling=97, Tackle=95, ShotPower=55
Player ID: 297, Name=Selin, SurName=Kılıç, Age=33, Nationality=Turkiye, CurrentTeamID=20, Position=ST, OverallRating=72, Value=545385.17, Wage=6408.01, TechnicalAttributes: Finishing=56, Pass=63, Dribbling=68, Tackle=97, ShotPower=76
Player ID: 298, Name=Selin, SurName=Yurt, Age=27, Nationality=Turkiye, CurrentTeamID=20, Position=GK, OverallRating=74, Value=164325.16, Wage=5640.42, TechnicalAttributes: Finishing=65, Pass=90, Dribbling=58, Tackle=61, ShotPower=96
Player ID: 299, Name=Selin, SurName=Karaca, Age=31, Nationality=Turkiye, CurrentTeamID=20, Position=ST, OverallRating=58, Value=158034.45, Wage=6360.42, TechnicalAttributes: Finishing=54, Pass=53, Dribbling=55, Tackle=67, ShotPower=62
Player ID: 300, Name=Selin, SurName=Şahin, Age=15, Nationality=Turkiye, CurrentTeamID=20, Position=CM, OverallRating=72, Value=557906.66, Wage=6527.7, TechnicalAttributes: Finishing=87, Pass=57, Dribbling=69, Tackle=53, ShotPower=95
